Skill	Skill-Unterkategorie	Bewertung	Standort	Skill Dauer	Anzahl Mitarbeiter
HTTP	Sonstiges (Technologie)	2	Unterhaching	2	1
HTTP	Sonstiges (Technologie)	2	Unterhaching	3	5
HTTP	Sonstiges (Technologie)	2	Unterhaching	4	4
HTTP	Sonstiges (Technologie)	2	Wien	2	1
HTTP	Sonstiges (Technologie)	2	Wien	4	1
HTTP	Sonstiges (Technologie)	3	Hamburg	3	2
HTTP	Sonstiges (Technologie)	3	Hamburg	4	2
HTTP	Sonstiges (Technologie)	3	Offenbach	3	1
HTTP	Sonstiges (Technologie)	3	Offenbach	4	2
HTTP	Sonstiges (Technologie)	3	Unterhaching	3	2
HTTP	Sonstiges (Technologie)	3	Wien	4	1
iBatis	Framework	1	Offenbach	1	1
iBatis	Framework	1	Offenbach	2	1
iBatis	Framework	1	Unterhaching	1	2
iBatis	Framework	2	Offenbach	2	1
iBatis	Framework	3	Offenbach	3	2
IBM DOORS	Standardsoftware	1	Unterhaching	1	2
IBM DOORS	Standardsoftware	1	Wien	2	1
IBM DOORS	Standardsoftware	2	Stuttgart	3	1
IBM DOORS	Standardsoftware	2	Unterhaching	3	1
IBM DOORS	Standardsoftware	3	Unterhaching	1	1
IBM Unified Method Framework	Ohne Zuordnung	3	Offenbach	4	1
IBM Websphere	Sonstiges (Technologie)	1	Offenbach	1	1
IBM Websphere	Sonstiges (Technologie)	1	Offenbach	2	1
IBM Websphere	Sonstiges (Technologie)	1	Stuttgart	1	2
IBM Websphere	Sonstiges (Technologie)	1	Unterhaching	1	3
IBM Websphere	Sonstiges (Technologie)	1	Unterhaching	2	3
IBM Websphere	Sonstiges (Technologie)	2	Offenbach	1	1
IBM Websphere	Sonstiges (Technologie)	2	Offenbach	2	1
IBM Websphere	Sonstiges (Technologie)	2	Unterhaching	2	1
IBM Websphere	Sonstiges (Technologie)	2	Unterhaching	3	1
IBM Websphere	Sonstiges (Technologie)	3	Hamburg	3	1
IBM Websphere	Sonstiges (Technologie)	3	Stuttgart	1	2
IBM Websphere MQ	Sonstiges (Technologie)	1	Offenbach	3	1
IBM Websphere MQ	Sonstiges (Technologie)	1	Unterhaching	1	1
IBM Websphere MQ	Sonstiges (Technologie)	1	Unterhaching	2	1
IBM Websphere MQ	Sonstiges (Technologie)	2	Offenbach	2	1
IBM Websphere MQ	Sonstiges (Technologie)	3	Stuttgart	1	1
IIS	Standardsoftware	1	Offenbach	1	1
IIS	Standardsoftware	1	Stuttgart	2	1
IIS	Standardsoftware	1	Wien	1	1
IIS	Standardsoftware	2	Hamburg	3	1
IIS	Standardsoftware	2	Unterhaching	2	1
IIS	Standardsoftware	2	Wien	3	2
ILOG JViews	Werkzeug	1	Offenbach	1	2
Informatica	DBMS	1	Stuttgart	1	1
Informix	DBMS	1	Offenbach	2	2
Informix	DBMS	2	Hamburg	1	1
Informix	DBMS	2	Unterhaching	4	1
Innovator	Werkzeug	1	Offenbach	1	2
Innovator	Werkzeug	1	Offenbach	3	1
Innovator	Werkzeug	1	Unterhaching	3	1
Innovator	Werkzeug	2	Offenbach	2	2
Innovator	Werkzeug	2	Unterhaching	3	1
Innovator	Werkzeug	3	Unterhaching	3	1
IntelliJ IDEA	Werkzeug	1	Hamburg	1	4
IntelliJ IDEA	Werkzeug	1	Hamburg	2	2
IntelliJ IDEA	Werkzeug	1	Offenbach	2	2
IntelliJ IDEA	Werkzeug	1	Stuttgart	1	1
IntelliJ IDEA	Werkzeug	1	Unterhaching	1	6
IntelliJ IDEA	Werkzeug	1	Unterhaching	2	3
IntelliJ IDEA	Werkzeug	1	Wien	1	2
IntelliJ IDEA	Werkzeug	1	Wien	2	1
IntelliJ IDEA	Werkzeug	2	Hamburg	1	4
IntelliJ IDEA	Werkzeug	2	Hamburg	2	2
IntelliJ IDEA	Werkzeug	2	Hamburg	3	2
IntelliJ IDEA	Werkzeug	2	Offenbach	1	2
IntelliJ IDEA	Werkzeug	2	Offenbach	2	2
IntelliJ IDEA	Werkzeug	2	Stuttgart	1	1
IntelliJ IDEA	Werkzeug	2	Stuttgart	4	1
IntelliJ IDEA	Werkzeug	2	Unterhaching	1	3
IntelliJ IDEA	Werkzeug	2	Unterhaching	2	10
IntelliJ IDEA	Werkzeug	2	Wien	1	3
IntelliJ IDEA	Werkzeug	3	Hamburg	2	2
IntelliJ IDEA	Werkzeug	3	Hamburg	3	2
IntelliJ IDEA	Werkzeug	3	Hamburg	4	1
IntelliJ IDEA	Werkzeug	3	Offenbach	1	1
IntelliJ IDEA	Werkzeug	3	Stuttgart	2	1
IntelliJ IDEA	Werkzeug	3	Unterhaching	1	2
IntelliJ IDEA	Werkzeug	3	Unterhaching	2	2
IntelliJ IDEA	Werkzeug	3	Unterhaching	3	3
IntelliJ IDEA	Werkzeug	3	Wien	3	3
IntelliJ IDEA	Werkzeug	4	Unterhaching	3	1
iOS	Betriebssystem	1	Hamburg	2	1
iOS	Betriebssystem	1	Offenbach	3	1
iOS	Betriebssystem	1	Unterhaching	1	3
iOS	Betriebssystem	1	Wien	1	2
iOS	Betriebssystem	1	Wien	3	1
iOS	Betriebssystem	2	Hamburg	2	1
iOS	Betriebssystem	2	Hamburg	3	1
iOS	Betriebssystem	2	Offenbach	3	1
iOS	Betriebssystem	2	Unterhaching	1	1
iOS	Betriebssystem	2	Unterhaching	2	1
iOS	Betriebssystem	2	Unterhaching	4	1
iOS	Betriebssystem	2	Wien	3	1
iOS	Betriebssystem	3	Hamburg	4	2
iOS	Betriebssystem	3	Offenbach	3	1
iOS	Betriebssystem	3	Unterhaching	1	1
iOS	Betriebssystem	3	Unterhaching	2	1
iOS	Betriebssystem	4	Unterhaching	3	1
IT Governance	ITM	1	Hamburg	1	1
IT Governance	ITM	1	Offenbach	1	2
IT Governance	ITM	1	Unterhaching	1	1
IT Governance	ITM	1	Unterhaching	2	1
IT Governance	ITM	1	Zürich	2	1
IT Governance	ITM	2	Hamburg	1	1
IT Governance	ITM	2	Hamburg	3	1
IT Governance	ITM	2	Offenbach	2	1
IT Governance	ITM	2	Stuttgart	1	1
IT Governance	ITM	2	Stuttgart	2	1
IT Governance	ITM	2	Unterhaching	1	1
IT Governance	ITM	2	Unterhaching	2	1
IT Governance	ITM	2	Unterhaching	3	3
IT Governance	ITM	2	Wien	1	1
IT Governance	ITM	3	Hamburg	1	2
IT Governance	ITM	3	Wien	4	1
IT Service Management	ITM	1	Hamburg	1	1
IT Service Management	ITM	1	Stuttgart	1	1
IT Service Management	ITM	1	Stuttgart	2	1
IT Service Management	ITM	1	Unterhaching	1	3
IT Service Management	ITM	2	Hamburg	1	1
IT Service Management	ITM	2	Hamburg	3	2
IT Service Management	ITM	2	Offenbach	3	1
IT Service Management	ITM	2	Unterhaching	1	1
IT Service Management	ITM	2	Unterhaching	2	2
IT Service Management	ITM	2	Unterhaching	3	1
IT Service Management	ITM	2	Wien	1	2
IT Service Management	ITM	2	Wien	2	1
IT Service Management	ITM	2	Wien	4	1
IT Service Management	ITM	2	Zürich	1	1
IT Service Management	ITM	2	Zürich	3	1
IT Service Management	ITM	3	Hamburg	1	2
IT Service Management	ITM	3	Unterhaching	4	1
IT Transformation	ITM	1	Unterhaching	1	1
IT Transformation	ITM	1	Zürich	3	1
IT Transformation	ITM	2	Hamburg	2	1
IT Transformation	ITM	2	Wien	3	1
IT-Bebauungsmanagement	ITM	1	Hamburg	2	1
IT-Bebauungsmanagement	ITM	1	Unterhaching	1	1
IT-Bebauungsmanagement	ITM	1	Unterhaching	2	1
IT-Bebauungsmanagement	ITM	1	Unterhaching	3	2
IT-Bebauungsmanagement	ITM	1	Wien	1	1
IT-Bebauungsmanagement	ITM	1	Zürich	3	1
IT-Bebauungsmanagement	ITM	2	Offenbach	3	1
IT-Bebauungsmanagement	ITM	2	Stuttgart	1	2
IT-Bebauungsmanagement	ITM	2	Unterhaching	1	2
IT-Bebauungsmanagement	ITM	2	Unterhaching	2	5
IT-Bebauungsmanagement	ITM	2	Unterhaching	3	1
IT-Bebauungsmanagement	ITM	2	Unterhaching	4	1
IT-Bebauungsmanagement	ITM	3	Hamburg	1	1
IT-Bebauungsmanagement	ITM	3	Hamburg	3	1
IT-Bebauungsmanagement	ITM	3	Hamburg	4	1
IT-Bebauungsmanagement	ITM	3	Offenbach	1	1
IT-Bebauungsmanagement	ITM	3	Offenbach	3	1
IT-Bebauungsmanagement	ITM	3	Stuttgart	3	1
IT-Bebauungsmanagement	ITM	3	Unterhaching	3	3
IT-Bebauungsmanagement	ITM	3	Unterhaching	4	1
IT-Strategie	Vorgehen	1	Zürich	2	1
IT-Strategie	Vorgehen	2	Hamburg	1	1
IT-Strategie	Vorgehen	2	Hamburg	2	2
IT-Strategie	Vorgehen	2	Stuttgart	3	1
IT-Strategie	Vorgehen	2	Unterhaching	1	2
IT-Strategie	Vorgehen	2	Unterhaching	2	1
IT-Strategie	Vorgehen	2	Unterhaching	3	1
IT-Strategie	Vorgehen	2	Zürich	2	1
IT-Strategie	Vorgehen	3	Unterhaching	3	1
IT-Strategie	Vorgehen	3	Unterhaching	4	1
IT-Strategie	Vorgehen	3	Wien	4	1
iteraplan	Werkzeug	1	Hamburg	1	3
iteraplan	Werkzeug	1	Hamburg	2	1
iteraplan	Werkzeug	1	Offenbach	2	1
iteraplan	Werkzeug	1	Stuttgart	1	1
iteraplan	Werkzeug	1	Unterhaching	1	2
iteraplan	Werkzeug	1	Unterhaching	2	1
iteraplan	Werkzeug	1	Unterhaching	3	1
iteraplan	Werkzeug	1	Wien	1	3
iteraplan	Werkzeug	1	Wien	2	1
iteraplan	Werkzeug	1	Zürich	2	1
iteraplan	Werkzeug	2	Unterhaching	1	4
iteraplan	Werkzeug	2	Unterhaching	2	2
iteraplan	Werkzeug	2	Unterhaching	3	1
iteraplan	Werkzeug	2	Wien	1	1
iteraplan	Werkzeug	3	Hamburg	1	1
iteraplan	Werkzeug	3	Hamburg	3	1
iteraplan	Werkzeug	3	Hamburg	4	1
iteraplan	Werkzeug	3	Stuttgart	3	2
iteraplan	Werkzeug	3	Unterhaching	1	1
iteraplan	Werkzeug	3	Unterhaching	3	3
iteraplan	Werkzeug	3	Unterhaching	4	3
iteraplan	Werkzeug	3	Wien	3	1
iteraplan	Werkzeug	3	Zürich	1	1
iteraplan	Werkzeug	4	Hamburg	4	1
iterativ - agil	Vorgehen	1	Hamburg	1	3
iterativ - agil	Vorgehen	1	Offenbach	1	1
iterativ - agil	Vorgehen	1	Unterhaching	2	4
iterativ - agil	Vorgehen	1	Unterhaching	4	1
iterativ - agil	Vorgehen	1	Wien	1	1
iterativ - agil	Vorgehen	1	Wien	2	1
iterativ - agil	Vorgehen	1	Wien	3	2
iterativ - agil	Vorgehen	2	Hamburg	2	1
iterativ - agil	Vorgehen	2	Hamburg	3	2
iterativ - agil	Vorgehen	2	Hamburg	4	2
iterativ - agil	Vorgehen	2	Offenbach	1	1
iterativ - agil	Vorgehen	2	Stuttgart	2	1
iterativ - agil	Vorgehen	2	Stuttgart	4	2
iterativ - agil	Vorgehen	2	Unterhaching	1	2
iterativ - agil	Vorgehen	2	Unterhaching	2	2
iterativ - agil	Vorgehen	2	Unterhaching	3	6
iterativ - agil	Vorgehen	2	Unterhaching	4	2
iterativ - agil	Vorgehen	2	Wien	1	1
iterativ - agil	Vorgehen	2	Wien	3	3
iterativ - agil	Vorgehen	3	Hamburg	3	1
iterativ - agil	Vorgehen	3	Hamburg	4	1
iterativ - agil	Vorgehen	3	Offenbach	3	1
iterativ - agil	Vorgehen	3	Offenbach	4	1
iterativ - agil	Vorgehen	3	Stuttgart	3	1
iterativ - agil	Vorgehen	3	Stuttgart	4	1
iterativ - agil	Vorgehen	3	Unterhaching	3	3
iterativ - agil	Vorgehen	3	Unterhaching	4	1
iterativ - agil	Vorgehen	3	Wien	3	1
iterativ - agil	Vorgehen	3	Wien	4	1
iterativ - agil	Vorgehen	4	Unterhaching	4	1
iText	Framework	1	Offenbach	1	3
iText	Framework	1	Offenbach	2	1
iText	Framework	1	Unterhaching	1	1
iText	Framework	1	Unterhaching	2	1
iText	Framework	1	Wien	1	1
iText	Framework	2	Offenbach	2	1
iText	Framework	2	Unterhaching	3	2
iText	Framework	2	Wien	3	1
ITIL	Vorgehen	1	Hamburg	1	4
ITIL	Vorgehen	1	Stuttgart	1	2
ITIL	Vorgehen	1	Unterhaching	1	2
ITIL	Vorgehen	1	Unterhaching	2	2
ITIL	Vorgehen	1	Unterhaching	3	1
ITIL	Vorgehen	1	Wien	1	1
ITIL	Vorgehen	1	Wien	3	1
ITIL	Vorgehen	2	Hamburg	2	1
ITIL	Vorgehen	2	Hamburg	3	2
ITIL	Vorgehen	2	Offenbach	2	1
ITIL	Vorgehen	2	Offenbach	4	1
ITIL	Vorgehen	2	Stuttgart	2	2
ITIL	Vorgehen	2	Stuttgart	3	1
ITIL	Vorgehen	2	Unterhaching	1	4
ITIL	Vorgehen	2	Unterhaching	2	1
ITIL	Vorgehen	2	Unterhaching	3	2
ITIL	Vorgehen	2	Wien	1	1
ITIL	Vorgehen	2	Wien	2	1
ITIL	Vorgehen	2	Zürich	1	1
ITIL	Vorgehen	2	Zürich	2	1
ITIL	Vorgehen	3	Hamburg	1	2
ITIL	Vorgehen	3	Unterhaching	1	1
ITIL	Vorgehen	3	Unterhaching	4	1
J#	Sprache	3	Unterhaching	1	1
JAAF	Framework	2	Unterhaching	2	1
JasperReports	Werkzeug	1	Hamburg	3	1
JasperReports	Werkzeug	1	Hamburg	4	1
JasperReports	Werkzeug	1	Offenbach	1	1
JasperReports	Werkzeug	1	Offenbach	2	1
JasperReports	Werkzeug	1	Unterhaching	1	1
JasperReports	Werkzeug	1	Unterhaching	2	2
JasperReports	Werkzeug	1	Wien	1	1
JasperReports	Werkzeug	2	Offenbach	2	2
JasperReports	Werkzeug	2	Unterhaching	1	2
JasperReports	Werkzeug	2	Unterhaching	2	1
JasperReports	Werkzeug	2	Wien	2	2
Java	Sprache	1	Hamburg	3	1
Java	Sprache	1	Offenbach	3	1
Java	Sprache	1	Offenbach	4	2
Java	Sprache	1	Stuttgart	1	3
Java	Sprache	1	Stuttgart	4	1
Java	Sprache	1	Unterhaching	1	7
Java	Sprache	1	Unterhaching	2	3
Java	Sprache	1	Unterhaching	4	1
Java	Sprache	1	Wien	2	1
Java	Sprache	1	Wien	3	1
Java	Sprache	2	Hamburg	1	8
Java	Sprache	2	Hamburg	2	1
Java	Sprache	2	Hamburg	3	8
Java	Sprache	2	Hamburg	4	3
Java	Sprache	2	Offenbach	1	5
Java	Sprache	2	Offenbach	2	1
Java	Sprache	2	Offenbach	3	1
Java	Sprache	2	Offenbach	4	1
Java	Sprache	2	Stuttgart	1	1
Java	Sprache	2	Stuttgart	2	1
Java	Sprache	2	Stuttgart	3	1
Java	Sprache	2	Unterhaching	1	10
Java	Sprache	2	Unterhaching	2	3
Java	Sprache	2	Unterhaching	3	6
Java	Sprache	2	Unterhaching	4	5
Java	Sprache	2	Wien	1	2
Java	Sprache	2	Wien	3	2
Java	Sprache	2	Wien	4	2
Java	Sprache	2	Zürich	2	2
Java	Sprache	3	Hamburg	1	3
Java	Sprache	3	Hamburg	3	3
Java	Sprache	3	Hamburg	4	12
Java	Sprache	3	Offenbach	1	2
Java	Sprache	3	Offenbach	2	1
Java	Sprache	3	Offenbach	3	2
Java	Sprache	3	Offenbach	4	6
Java	Sprache	3	Stuttgart	1	3
Java	Sprache	3	Stuttgart	2	1
Java	Sprache	3	Stuttgart	4	5
Java	Sprache	3	Unterhaching	1	12
Java	Sprache	3	Unterhaching	2	1
Java	Sprache	3	Unterhaching	3	7
Java	Sprache	3	Unterhaching	4	14
Java	Sprache	3	Wien	3	1
Java	Sprache	3	Wien	4	8
Java	Sprache	4	Offenbach	4	1
Java	Sprache	4	Stuttgart	4	1
Java	Sprache	4	Unterhaching	4	6
Java 8	Sprache	1	Hamburg	1	2
Java 8	Sprache	1	Stuttgart	1	1
Java 8	Sprache	1	Unterhaching	1	7
Java 8	Sprache	1	Unterhaching	2	1
Java 8	Sprache	1	Wien	1	1
Java 8	Sprache	1	Wien	2	1
Java 8	Sprache	2	Hamburg	1	2
Java 8	Sprache	2	Hamburg	2	2
Java 8	Sprache	2	Hamburg	4	1
Java 8	Sprache	2	Offenbach	1	2
Java 8	Sprache	2	Unterhaching	1	1
Java 8	Sprache	2	Unterhaching	2	5
Java 8	Sprache	2	Wien	1	6
Java 8	Sprache	3	Hamburg	3	1
Java 8	Sprache	3	Unterhaching	1	1
Java 8	Sprache	3	Unterhaching	2	1
Java 8	Sprache	3	Unterhaching	3	1
Java 8	Sprache	3	Wien	2	1
Java 8	Sprache	3	Wien	3	2
Java EE	Sprache	1	Hamburg	1	2
Java EE	Sprache	1	Offenbach	3	1
Java EE	Sprache	1	Offenbach	4	2
Java EE	Sprache	1	Stuttgart	1	2
Java EE	Sprache	1	Stuttgart	2	1
Java EE	Sprache	1	Unterhaching	1	5
Java EE	Sprache	1	Unterhaching	2	3
Java EE	Sprache	1	Unterhaching	3	1
Java EE	Sprache	2	Hamburg	1	4
Java EE	Sprache	2	Hamburg	2	3
Java EE	Sprache	2	Hamburg	3	6
Java EE	Sprache	2	Offenbach	1	2
Java EE	Sprache	2	Offenbach	2	2
Java EE	Sprache	2	Offenbach	3	3
Java EE	Sprache	2	Stuttgart	1	1
Java EE	Sprache	2	Stuttgart	3	2
Java EE	Sprache	2	Stuttgart	4	1
Java EE	Sprache	2	Unterhaching	1	3
Java EE	Sprache	2	Unterhaching	2	6
Java EE	Sprache	2	Unterhaching	3	7
Java EE	Sprache	2	Unterhaching	4	4
Java EE	Sprache	2	Wien	1	2
Java EE	Sprache	2	Wien	2	4
Java EE	Sprache	2	Wien	3	1
Java EE	Sprache	2	Wien	4	2
Java EE	Sprache	3	Hamburg	1	1
Java EE	Sprache	3	Hamburg	3	2
Java EE	Sprache	3	Offenbach	1	3
Java EE	Sprache	3	Offenbach	3	1
Java EE	Sprache	3	Offenbach	4	3
Java EE	Sprache	3	Stuttgart	1	3
Java EE	Sprache	3	Unterhaching	1	10
Java EE	Sprache	3	Unterhaching	3	4
Java EE	Sprache	3	Unterhaching	4	6
Java EE	Sprache	3	Wien	3	2
Java EE	Sprache	4	Unterhaching	4	2
JavaCC	Werkzeug	1	Unterhaching	1	1
JavaCC	Werkzeug	2	Unterhaching	2	1
JavaCC	Werkzeug	2	Wien	2	1
JavaFX	Framework	1	Unterhaching	1	5
JavaFX	Framework	1	Wien	1	2
JavaFX	Framework	1	Wien	2	2
JavaScript	Sprache	1	Hamburg	1	4
JavaScript	Sprache	1	Hamburg	2	1
JavaScript	Sprache	1	Offenbach	1	2
JavaScript	Sprache	1	Stuttgart	1	2
JavaScript	Sprache	1	Unterhaching	1	9
JavaScript	Sprache	1	Unterhaching	2	3
JavaScript	Sprache	1	Unterhaching	3	2
JavaScript	Sprache	1	Wien	1	2
JavaScript	Sprache	1	Wien	2	1
JavaScript	Sprache	1	Wien	3	1
JavaScript	Sprache	2	Hamburg	1	8
JavaScript	Sprache	2	Hamburg	2	4
JavaScript	Sprache	2	Hamburg	3	1
JavaScript	Sprache	2	Hamburg	4	2
JavaScript	Sprache	2	Offenbach	1	3
JavaScript	Sprache	2	Offenbach	2	3
JavaScript	Sprache	2	Offenbach	3	2
JavaScript	Sprache	2	Offenbach	4	1
JavaScript	Sprache	2	Stuttgart	1	1
JavaScript	Sprache	2	Stuttgart	2	1
JavaScript	Sprache	2	Stuttgart	3	1
JavaScript	Sprache	2	Unterhaching	1	8
JavaScript	Sprache	2	Unterhaching	2	5
JavaScript	Sprache	2	Unterhaching	3	7
JavaScript	Sprache	2	Unterhaching	4	2
JavaScript	Sprache	2	Wien	1	2
JavaScript	Sprache	2	Wien	2	3
JavaScript	Sprache	2	Wien	3	4
JavaScript	Sprache	2	Wien	4	1
JavaScript	Sprache	3	Hamburg	1	2
JavaScript	Sprache	3	Hamburg	2	2
JavaScript	Sprache	3	Hamburg	3	2
JavaScript	Sprache	3	Hamburg	4	1
JavaScript	Sprache	3	Offenbach	1	1
JavaScript	Sprache	3	Offenbach	3	1
JavaScript	Sprache	3	Stuttgart	1	3
JavaScript	Sprache	3	Stuttgart	3	1
JavaScript	Sprache	3	Unterhaching	1	3
JavaScript	Sprache	3	Unterhaching	2	2
JavaScript	Sprache	3	Unterhaching	3	1
JavaScript	Sprache	3	Unterhaching	4	5
JavaScript	Sprache	3	Wien	1	1
JavaScript	Sprache	3	Wien	3	1
JavaScript	Sprache	4	Stuttgart	3	1
JavaScript	Sprache	4	Unterhaching	4	1
JAX-RS	Framework	1	Hamburg	1	2
JAX-RS	Framework	1	Unterhaching	1	3
JAX-RS	Framework	1	Unterhaching	2	2
JAX-RS	Framework	1	Wien	1	1
JAX-RS	Framework	2	Hamburg	1	1
JAX-RS	Framework	2	Hamburg	3	2
JAX-RS	Framework	2	Offenbach	2	1
JAX-RS	Framework	2	Unterhaching	2	3
JAX-RS	Framework	2	Unterhaching	3	2
JAX-RS	Framework	3	Unterhaching	3	2
JAX-RS	Framework	4	Unterhaching	3	1
JAXB	Framework	1	Offenbach	1	2
JAXB	Framework	1	Unterhaching	1	4
JAXB	Framework	1	Unterhaching	2	2
JAXB	Framework	1	Wien	1	1
JAXB	Framework	2	Hamburg	2	2
JAXB	Framework	2	Hamburg	3	2
JAXB	Framework	2	Offenbach	2	1
JAXB	Framework	2	Unterhaching	2	1
JAXB	Framework	2	Unterhaching	3	4
JAXB	Framework	2	Wien	3	1
JAXB	Framework	3	Hamburg	3	1
JAXB	Framework	3	Wien	3	1
JBehave	Framework	1	Unterhaching	1	1
JBehave	Framework	1	Wien	1	2
JBehave	Framework	2	Wien	1	1
JBoss	Sonstiges (Technologie)	1	Hamburg	1	1
JBoss	Sonstiges (Technologie)	1	Hamburg	2	1
JBoss	Sonstiges (Technologie)	1	Offenbach	2	4
JBoss	Sonstiges (Technologie)	1	Stuttgart	1	1
JBoss	Sonstiges (Technologie)	1	Unterhaching	1	2
JBoss	Sonstiges (Technologie)	1	Wien	1	2
JBoss	Sonstiges (Technologie)	2	Hamburg	1	1
JBoss	Sonstiges (Technologie)	2	Hamburg	2	5
JBoss	Sonstiges (Technologie)	2	Offenbach	1	3
JBoss	Sonstiges (Technologie)	2	Offenbach	2	1
JBoss	Sonstiges (Technologie)	2	Offenbach	3	1
JBoss	Sonstiges (Technologie)	2	Stuttgart	1	1
JBoss	Sonstiges (Technologie)	2	Unterhaching	1	3
JBoss	Sonstiges (Technologie)	2	Unterhaching	2	2
JBoss	Sonstiges (Technologie)	2	Unterhaching	3	2
JBoss	Sonstiges (Technologie)	2	Wien	1	1
JBoss	Sonstiges (Technologie)	2	Wien	2	1
JBoss	Sonstiges (Technologie)	3	Hamburg	1	1
JBoss	Sonstiges (Technologie)	3	Offenbach	4	1
JBoss	Sonstiges (Technologie)	3	Stuttgart	1	1
JBoss	Sonstiges (Technologie)	3	Stuttgart	3	1
JBoss	Sonstiges (Technologie)	3	Unterhaching	1	2
JBoss	Sonstiges (Technologie)	3	Unterhaching	4	1
JBoss Seam	Framework	1	Hamburg	1	1
JBoss Seam	Framework	1	Wien	1	1
jBPM	Werkzeug	1	Wien	1	2
jBPM	Werkzeug	1	Wien	2	1
JDBC	DBMS	1	Hamburg	1	3
JDBC	DBMS	1	Hamburg	2	1
JDBC	DBMS	1	Hamburg	4	1
JDBC	DBMS	1	Offenbach	2	1
JDBC	DBMS	1	Offenbach	3	1
JDBC	DBMS	1	Offenbach	4	1
JDBC	DBMS	1	Stuttgart	1	1
JDBC	DBMS	1	Unterhaching	1	3
JDBC	DBMS	1	Unterhaching	2	3
JDBC	DBMS	1	Unterhaching	3	2
JDBC	DBMS	1	Unterhaching	4	1
JDBC	DBMS	1	Wien	2	1
JDBC	DBMS	1	Wien	4	1
JDBC	DBMS	2	Hamburg	2	4
JDBC	DBMS	2	Hamburg	3	3
JDBC	DBMS	2	Offenbach	2	3
JDBC	DBMS	2	Offenbach	4	1
JDBC	DBMS	2	Unterhaching	2	3
JDBC	DBMS	2	Unterhaching	3	5
JDBC	DBMS	2	Unterhaching	4	1
JDBC	DBMS	2	Wien	3	3
JDBC	DBMS	3	Hamburg	3	1
JDBC	DBMS	3	Offenbach	4	2
JDBC	DBMS	3	Unterhaching	3	3
JDBC	DBMS	3	Unterhaching	4	4
JDBC	DBMS	3	Wien	4	1
JDBC	DBMS	4	Unterhaching	4	3
JDO	Framework	1	Stuttgart	1	1
JDO	Framework	2	Unterhaching	2	1
JDO	Framework	3	Hamburg	1	1
JDO	Framework	3	Wien	3	1
Jedox	Werkzeug	1	Zürich	3	1
Jenkins	Build	1	Hamburg	1	4
Jenkins	Build	1	Hamburg	2	1
Jenkins	Build	1	Hamburg	3	1
Jenkins	Build	1	Hamburg	4	1
Jenkins	Build	1	Offenbach	2	2
Jenkins	Build	1	Stuttgart	1	2
Jenkins	Build	1	Unterhaching	1	8
Jenkins	Build	1	Unterhaching	2	2
Jenkins	Build	1	Unterhaching	3	2
Jenkins	Build	1	Wien	1	2
Jenkins	Build	1	Wien	2	1
Jenkins	Build	2	Hamburg	1	2
Jenkins	Build	2	Hamburg	2	4
Jenkins	Build	2	Hamburg	3	3
Jenkins	Build	2	Hamburg	4	1
Jenkins	Build	2	Offenbach	1	1
Jenkins	Build	2	Offenbach	2	4
Jenkins	Build	2	Offenbach	3	3
Jenkins	Build	2	Stuttgart	1	1
Jenkins	Build	2	Unterhaching	1	5
Jenkins	Build	2	Unterhaching	2	5
Jenkins	Build	2	Unterhaching	3	8
Jenkins	Build	2	Unterhaching	4	3
Jenkins	Build	2	Wien	1	3
Jenkins	Build	2	Wien	2	1
Jenkins	Build	2	Wien	3	2
Jenkins	Build	2	Wien	4	1
Jenkins	Build	3	Hamburg	1	2
Jenkins	Build	3	Hamburg	3	7
Jenkins	Build	3	Offenbach	3	1
Jenkins	Build	3	Stuttgart	1	2
Jenkins	Build	3	Stuttgart	3	1
Jenkins	Build	3	Unterhaching	1	1
Jenkins	Build	3	Unterhaching	2	1
Jenkins	Build	3	Unterhaching	3	4
Jenkins	Build	3	Unterhaching	4	3
Jenkins	Build	3	Wien	3	2
Jenkins	Build	3	Wien	4	1
Jenkins	Build	4	Stuttgart	3	1
Jersey	Framework	1	Hamburg	1	1
Jersey	Framework	1	Hamburg	2	1
Jersey	Framework	1	Hamburg	3	1
Jersey	Framework	1	Unterhaching	1	3
Jersey	Framework	1	Unterhaching	2	4
Jersey	Framework	1	Unterhaching	3	1
Jersey	Framework	1	Wien	1	1
Jersey	Framework	1	Wien	2	1
Jersey	Framework	2	Unterhaching	1	1
Jersey	Framework	2	Unterhaching	2	1
Jersey	Framework	2	Unterhaching	3	1
Jersey	Framework	3	Unterhaching	3	1
Jetty	Sonstiges (Technologie)	1	Hamburg	1	2
Jetty	Sonstiges (Technologie)	1	Hamburg	4	1
Jetty	Sonstiges (Technologie)	1	Unterhaching	1	2
Jetty	Sonstiges (Technologie)	1	Unterhaching	2	1
Jetty	Sonstiges (Technologie)	1	Unterhaching	3	1
Jetty	Sonstiges (Technologie)	1	Wien	1	1
Jetty	Sonstiges (Technologie)	2	Hamburg	2	1
Jetty	Sonstiges (Technologie)	2	Offenbach	1	1
Jetty	Sonstiges (Technologie)	2	Unterhaching	1	1
Jetty	Sonstiges (Technologie)	2	Unterhaching	3	3
Jetty	Sonstiges (Technologie)	2	Unterhaching	4	1
Jetty	Sonstiges (Technologie)	2	Wien	2	2
Jetty	Sonstiges (Technologie)	3	Unterhaching	2	1
Jetty	Sonstiges (Technologie)	4	Stuttgart	3	1
JFreeChart	Framework	1	Hamburg	1	1
JFreeChart	Framework	1	Hamburg	2	1
